rate,votes,location,rest_type,cuisines,cost,menu_item,online_order_No,online_order_Yes,book_table_No,book_table_Yes
3.9,49,3,13,332,600.0,5047,0,1,1,0
3.7,184,0,62,858,400.0,5047,0,1,1,0
3.6,225,3,20,286,700.0,4382,0,1,0,1
4.0,35,0,32,775,300.0,497,0,1,1,0
4.0,869,0,29,250,500.0,1288,0,1,1,0
4.0,153,28,62,1637,200.0,5047,0,1,1,0
3.7,139,3,62,1268,400.0,5047,0,1,1,0
3.7,181,3,29,282,500.0,5047,0,1,1,0
3.9,669,0,20,1156,500.0,4387,0,1,1,0
3.7,168,3,62,1110,600.0,5047,0,1,1,0
3.8,170,3,62,1256,250.0,5047,0,1,1,0
4.0,112,28,62,1649,200.0,5047,0,1,1,0
3.8,58,0,62,203,300.0,3811,0,1,1,0
4.0,167,30,62,1589,400.0,5047,0,1,1,0
3.9,85,28,62,1490,300.0,5047,0,1,1,0
2.6,473,0,62,1002,600.0,902,0,1,1,0
3.7,217,28,20,1423,500.0,5047,0,1,1,0
3.6,192,0,29,917,450.0,5047,0,1,1,0
4.2,611,0,21,141,1500.0,1777,0,1,0,1
4.0,166,3,29,1465,750.0,1723,0,1,1,0
4.1,46,28,13,502,600.0,5047,0,1,1,0
4.4,2233,3,21,744,1200.0,5047,0,1,0,1
4.0,107,0,62,1156,300.0,5047,0,1,1,0
4.2,306,0,29,1045,600.0,5047,0,1,1,0
3.8,756,28,20,1156,1000.0,5047,0,1,0,1
4.4,4309,28,52,625,1600.0,5047,0,1,0,1
4.0,212,3,62,1156,400.0,5047,0,1,1,0
2.9,153,3,62,197,600.0,5047,0,1,1,0
4.0,827,0,20,1490,500.0,5047,0,1,1,0
4.0,256,3,62,322,500.0,5047,0,1,1,0
3.9,40,3,41,442,400.0,5047,0,1,1,0
3.9,73,3,72,1578,400.0,5047,0,1,1,0
4.2,169,28,13,361,600.0,5047,0,1,1,0
4.1,586,28,20,558,700.0,5047,0,1,1,0
3.5,221,0,70,1119,400.0,5047,0,1,1,0
3.5,177,0,62,203,500.0,5047,0,1,1,0
3.9,347,28,20,609,600.0,5047,0,1,1,0
3.0,347,3,62,1474,800.0,3125,0,1,1,0
3.9,385,28,62,1476,600.0,5047,0,1,1,0
4.0,1305,28,20,625,750.0,5047,0,1,1,0
3.0,122,3,20,609,500.0,5047,0,1,1,0
4.3,539,28,62,617,300.0,5047,0,1,1,0
3.9,681,3,20,1274,800.0,5047,0,1,0,1
3.8,106,28,29,306,350.0,5047,0,1,1,0
4.1,1025,3,20,1156,1000.0,5047,0,1,0,1
3.6,132,3,12,1652,250.0,5047,0,1,1,0
4.2,289,3,62,6,400.0,5047,0,1,1,0
3.9,407,28,20,1196,500.0,5047,0,1,1,0
3.9,201,3,62,1196,250.0,5047,0,1,1,0
3.7,37,3,13,359,400.0,5047,0,1,1,0
4.1,203,28,65,366,650.0,314,0,1,1,0
3.1,320,28,20,1384,600.0,5047,0,1,1,0
3.8,257,3,20,73,800.0,5047,0,1,0,1
3.8,46,28,62,1465,450.0,5047,0,1,1,0
3.9,102,3,13,352,450.0,5047,0,1,1,0
4.2,237,28,22,349,600.0,5047,0,1,0,1
3.7,108,3,62,1084,600.0,5047,0,1,1,0
3.9,34,28,20,1091,750.0,5047,0,1,1,0
3.2,144,3,62,1218,350.0,2461,0,1,1,0
4.2,1028,28,21,614,1100.0,5047,0,1,0,1
3.8,84,3,29,38,600.0,3885,0,1,1,0
4.0,181,28,20,1214,550.0,5047,0,1,1,0
4.0,128,0,30,949,230.0,3240,0,1,1,0
3.8,171,28,62,1156,250.0,5047,0,1,1,0
3.9,200,28,62,1087,400.0,5047,0,1,1,0
3.0,114,3,20,521,1000.0,5047,0,1,1,0
3.8,146,28,20,521,600.0,5047,0,1,1,0
4.2,248,0,32,210,500.0,381,0,1,1,0
4.1,583,28,21,688,1200.0,5047,0,1,0,1
3.7,42,28,62,1196,500.0,5047,0,1,1,0
3.7,171,3,13,332,300.0,5047,0,1,1,0
3.7,79,28,62,826,500.0,5047,0,1,1,0
3.7,46,28,13,318,450.0,5047,0,1,1,0
4.2,1278,3,20,43,800.0,5047,1,0,1,0
3.4,276,0,66,1455,250.0,5047,0,1,1,0
3.1,64,28,20,1554,750.0,5047,0,1,1,0
4.0,69,0,30,773,300.0,5047,0,1,1,0
3.7,288,46,62,1196,500.0,3537,0,1,1,0
4.3,676,3,45,772,500.0,5047,0,1,1,0
4.1,140,28,62,1547,100.0,5047,0,1,1,0
4.0,65,28,9,217,600.0,4490,0,1,1,0
4.1,448,28,20,695,700.0,5047,0,1,0,1
4.0,203,0,14,350,500.0,5047,0,1,1,0
3.1,166,3,62,1219,600.0,5047,0,1,1,0
4.1,1320,28,20,1222,1200.0,5047,0,1,0,1
4.0,116,28,20,604,400.0,5047,0,1,1,0
4.4,288,3,12,217,400.0,5047,0,1,1,0
2.7,85,28,13,496,500.0,5047,0,1,1,0
3.9,124,0,62,1196,400.0,5047,0,1,1,0
3.6,323,3,41,1476,800.0,5047,0,1,1,0
3.7,51,3,62,1156,300.0,5047,0,1,1,0
4.2,229,28,20,1296,1000.0,5047,0,1,1,0
2.8,102,3,62,1196,350.0,5047,0,1,1,0
4.0,76,28,62,1023,150.0,5047,0,1,1,0
3.9,42,28,30,817,250.0,5047,0,1,1,0
3.9,239,28,30,789,500.0,5047,0,1,1,0
3.7,55,28,62,1620,200.0,5047,0,1,1,0
3.9,178,28,30,767,400.0,5047,0,1,1,0
3.4,224,3,62,1059,400.0,5047,0,1,1,0
3.9,199,0,62,1451,300.0,5047,0,1,1,0
4.0,1010,28,58,882,1300.0,5047,0,1,0,1
3.8,72,28,62,1496,400.0,5047,0,1,0,1
4.1,1000,3,21,50,800.0,5047,1,0,0,1
3.8,613,0,13,472,600.0,5047,0,1,1,0
2.9,42,0,62,1432,250.0,5047,0,1,1,0
3.7,194,0,62,1156,400.0,5047,0,1,1,0
4.3,423,3,30,956,150.0,5047,1,0,1,0
3.7,158,30,20,251,700.0,5047,0,1,1,0
4.1,1403,28,26,1296,1100.0,971,0,1,0,1
3.9,153,28,41,427,400.0,5047,0,1,1,0
2.9,90,3,20,1449,800.0,5047,0,1,0,1
3.1,140,0,20,1182,600.0,5047,0,1,1,0
4.1,463,0,13,344,500.0,5047,0,1,1,0
4.2,384,3,72,1465,600.0,4167,0,1,1,0
4.0,177,3,62,1112,400.0,5047,1,0,1,0
3.6,70,0,62,1248,350.0,2425,0,1,1,0
4.0,790,28,20,696,1300.0,5047,0,1,0,1
3.9,92,28,62,1602,300.0,5047,0,1,1,0
4.1,131,3,69,1121,400.0,5047,1,0,1,0
3.8,89,28,30,957,400.0,5047,0,1,1,0
3.0,57,30,62,1329,400.0,5047,0,1,1,0
3.8,92,3,41,674,1100.0,5047,0,1,1,0
3.0,57,28,20,604,650.0,5047,0,1,1,0
4.3,133,28,29,181,300.0,5047,0,1,1,0
4.0,164,3,0,769,250.0,5047,1,0,1,0
3.9,161,28,29,1209,500.0,3314,0,1,1,0
4.0,308,30,13,388,750.0,5047,0,1,1,0
2.6,208,28,20,602,650.0,5047,0,1,1,0
3.4,116,3,20,1423,400.0,5047,0,1,1,0
2.7,48,3,65,549,650.0,5047,0,1,1,0
3.7,127,28,13,467,700.0,5047,0,1,1,0
3.9,727,28,13,416,800.0,5047,0,1,0,1
3.9,125,3,13,446,500.0,5047,1,0,1,0
2.6,170,3,20,978,600.0,5047,0,1,1,0
3.8,89,3,20,1196,550.0,5047,1,0,1,0
4.0,507,28,19,460,1000.0,5047,0,1,1,0
3.8,254,0,20,521,550.0,5047,0,1,1,0
2.8,334,3,20,1196,500.0,5047,0,1,1,0
3.8,69,3,14,350,700.0,5047,1,0,1,0
4.1,842,28,21,1546,1100.0,2359,0,1,0,1
4.0,88,28,0,181,500.0,5047,0,1,1,0
3.5,283,0,62,206,350.0,5047,0,1,1,0
4.1,293,28,20,938,500.0,5047,0,1,0,1
2.9,106,3,20,1196,450.0,5047,1,0,1,0
3.0,61,0,13,332,650.0,5047,0,1,1,0
2.8,80,3,20,46,650.0,5047,1,0,1,0
4.0,347,28,20,1295,1000.0,5047,0,1,0,1
3.4,186,3,20,1598,450.0,5047,0,1,1,0
4.0,93,3,72,181,800.0,5047,1,0,1,0
2.4,183,3,29,1156,450.0,5047,1,0,1,0
2.9,85,3,62,1615,250.0,5047,1,0,1,0
3.4,66,3,20,590,800.0,5047,1,0,1,0
2.9,58,3,62,203,250.0,5047,1,0,1,0
3.6,162,3,20,1196,500.0,5047,1,0,1,0
2.7,67,3,41,1451,300.0,5047,1,0,1,0
2.2,90,3,20,1196,750.0,5047,1,0,1,0
2.4,96,3,20,1292,500.0,5047,1,0,1,0
4.0,101,3,20,1079,500.0,5047,0,1,1,0
3.8,560,28,20,1156,800.0,5047,0,1,0,1
3.7,243,28,20,286,450.0,5047,0,1,1,0
3.2,148,3,62,1547,250.0,5047,0,1,1,0
2.3,291,3,20,1600,250.0,5047,1,0,1,0
3.9,1337,3,46,7,1700.0,5047,0,1,0,1
4.0,65,3,30,956,200.0,5047,1,0,1,0
3.6,43,28,20,583,600.0,5047,0,1,1,0
3.7,46,0,20,1156,400.0,2416,0,1,1,0
3.7,46,0,30,960,150.0,5047,0,1,1,0
3.7,117,28,62,1156,150.0,5047,0,1,1,0
4.4,2487,3,57,1343,900.0,5047,0,1,0,1
3.2,66,3,20,1196,600.0,5047,0,1,1,0
4.1,1187,28,26,979,1200.0,5047,1,0,0,1
4.3,353,28,20,1416,1200.0,5047,1,0,1,0
4.2,1212,28,20,1490,1200.0,5047,1,0,0,1
3.7,115,0,20,565,550.0,5047,0,1,1,0
4.1,952,28,20,1614,400.0,5047,0,1,1,0
3.8,915,28,20,1156,600.0,5047,1,0,1,0
3.7,135,0,20,1196,500.0,5047,0,1,1,0
4.1,466,28,20,1064,700.0,5047,1,0,0,1
3.8,115,28,62,1209,350.0,5047,1,0,1,0
3.9,61,28,72,1052,400.0,5047,1,0,1,0
3.9,86,28,30,949,250.0,5047,1,0,1,0
4.0,193,28,20,1555,500.0,5047,1,0,1,0
3.8,82,28,47,1472,1000.0,5047,1,0,1,0
3.9,115,28,62,1547,200.0,5047,1,0,1,0
3.7,28,0,20,1196,500.0,5047,1,0,1,0
3.2,63,28,3,191,600.0,5047,1,0,1,0
3.1,44,0,29,1196,500.0,5047,1,0,1,0
3.5,65,28,20,1420,750.0,5047,1,0,1,0
2.7,76,0,62,1196,500.0,5047,1,0,1,0
2.6,75,0,62,1438,400.0,5047,1,0,1,0
3.0,55,28,20,65,800.0,5047,1,0,1,0
3.7,48,28,20,1335,800.0,5047,1,0,1,0
2.9,39,28,72,857,500.0,5047,1,0,1,0
3.9,193,28,20,1589,400.0,5047,0,1,1,0
3.9,63,3,62,1487,200.0,5047,0,1,1,0
3.8,186,28,13,339,500.0,5047,0,1,1,0
3.3,28,3,72,282,400.0,5047,0,1,1,0
4.3,423,3,30,956,150.0,5047,1,0,1,0
4.0,102,3,0,175,400.0,5047,1,0,1,0
4.1,131,3,69,1121,400.0,5047,1,0,1,0
4.0,164,3,0,769,250.0,5047,1,0,1,0
3.9,102,3,13,352,450.0,5047,0,1,1,0
3.9,70,3,30,767,350.0,5047,0,1,1,0
3.9,188,3,30,959,400.0,5047,0,1,1,0
3.8,46,3,35,961,300.0,5047,1,0,1,0
4.4,677,3,45,772,500.0,5047,0,1,1,0
3.9,40,3,41,442,400.0,5047,0,1,1,0
3.9,99,3,30,956,400.0,5047,0,1,1,0
4.0,93,3,72,181,800.0,5047,1,0,1,0
3.8,69,3,14,350,700.0,5047,1,0,1,0
4.1,41,3,29,181,500.0,5047,0,1,1,0
4.0,65,3,30,956,200.0,5047,1,0,1,0
4.1,448,28,20,695,700.0,5047,0,1,0,1
4.1,46,28,13,502,600.0,5047,0,1,1,0
4.3,132,28,29,181,300.0,5047,0,1,1,0
4.1,237,28,30,791,500.0,5047,0,1,1,0
3.9,239,28,30,789,500.0,5047,0,1,1,0
4.1,521,28,13,404,550.0,5047,1,0,1,0
4.0,319,28,30,773,500.0,5047,1,0,1,0
3.8,89,28,30,957,400.0,5047,0,1,1,0
3.2,63,28,3,191,600.0,5047,1,0,1,0
2.9,231,28,30,793,800.0,5047,1,0,1,0
4.5,1179,0,29,930,500.0,5047,0,1,1,0
3.6,796,3,20,286,550.0,5047,0,1,1,0
3.8,500,3,20,1437,1000.0,5047,0,1,0,1
3.9,681,3,20,1274,800.0,5047,0,1,0,1
3.8,207,3,20,237,700.0,5047,0,1,1,0
4.0,532,3,20,610,800.0,5047,0,1,1,0
4.2,421,3,20,604,700.0,5047,0,1,1,0
3.9,319,3,20,1196,650.0,5047,0,1,1,0
4.1,1025,3,20,1156,1000.0,5047,0,1,0,1
3.6,225,3,20,286,700.0,5047,0,1,0,1
4.0,200,3,13,383,700.0,5047,1,0,0,1
4.0,739,3,20,296,800.0,5047,0,1,0,1
3.8,149,3,20,1058,400.0,5047,1,0,1,0
3.9,102,3,13,352,450.0,5047,0,1,1,0
3.7,110,3,20,43,800.0,5047,0,1,1,0
3.7,171,3,13,332,300.0,5047,0,1,1,0
3.7,37,3,13,359,400.0,5047,0,1,1,0
3.9,1227,3,20,116,900.0,5047,0,1,0,1
3.9,124,3,13,446,500.0,5047,1,0,1,0
2.8,335,3,20,1196,500.0,5047,0,1,1,0
3.9,49,3,13,332,600.0,5047,0,1,1,0
3.8,89,3,20,1196,550.0,5047,1,0,1,0
2.7,425,3,20,1597,400.0,5047,0,1,1,0
4.0,101,3,20,1079,500.0,5047,0,1,1,0
3.2,133,3,20,1209,500.0,5047,0,1,1,0
2.7,160,3,20,604,850.0,5047,1,0,1,0
3.4,186,3,20,1598,450.0,5047,0,1,1,0
3.8,69,3,14,350,700.0,5047,1,0,1,0
3.7,311,3,20,1355,400.0,5047,1,0,1,0
4.4,288,3,12,217,400.0,5047,0,1,1,0
3.5,551,3,20,1236,600.0,5047,0,1,0,1
3.0,122,3,20,609,500.0,5047,0,1,1,0
2.9,106,3,20,1196,450.0,5047,1,0,1,0
2.9,200,3,20,602,1000.0,5047,1,0,0,1
3.2,66,3,20,1196,600.0,5047,0,1,1,0
2.8,80,3,20,46,650.0,5047,1,0,1,0
2.6,170,3,20,978,600.0,5047,0,1,1,0
3.4,66,3,20,590,800.0,5047,1,0,1,0
3.6,162,3,20,1196,500.0,5047,1,0,1,0
2.9,90,3,20,1449,800.0,5047,0,1,0,1
2.2,90,3,20,1196,750.0,5047,1,0,1,0
2.4,96,3,20,1292,500.0,5047,1,0,1,0
3.4,116,3,20,1423,400.0,5047,0,1,1,0
3.6,132,3,12,1652,250.0,5047,0,1,1,0
3.8,55,3,62,1589,300.0,5047,0,1,1,0
3.0,114,3,20,521,1000.0,5047,0,1,1,0
2.3,291,3,20,1600,250.0,5047,1,0,1,0
3.8,257,3,20,73,800.0,5047,0,1,0,1
4.0,398,3,62,1589,400.0,5047,0,1,1,0
4.0,177,3,62,1112,400.0,5047,1,0,1,0
4.0,256,3,62,322,500.0,5047,0,1,1,0
3.9,78,3,62,1156,400.0,5047,0,1,1,0
3.8,312,3,62,1156,400.0,5047,0,1,1,0
3.7,168,3,62,1110,600.0,5047,0,1,1,0
4.1,315,3,62,1322,500.0,5047,1,0,1,0
3.7,108,3,62,1084,600.0,5047,0,1,1,0
3.7,314,3,62,1474,800.0,5047,0,1,1,0
3.9,188,3,30,959,400.0,5047,0,1,1,0
3.7,139,3,62,1268,400.0,5047,0,1,1,0
3.8,472,3,62,323,600.0,5047,0,1,1,0
3.8,369,3,62,322,400.0,5047,0,1,1,0
3.9,197,3,62,1547,150.0,5047,1,0,1,0
3.8,46,3,35,961,300.0,5047,1,0,1,0
3.3,50,3,41,521,400.0,5047,1,0,1,0
3.9,201,3,62,1196,250.0,5047,0,1,1,0
4.2,289,3,62,6,400.0,5047,0,1,1,0
3.2,144,3,62,1218,350.0,5047,0,1,1,0
3.4,224,3,62,1059,400.0,5047,0,1,1,0
3.1,166,3,62,1219,600.0,5047,0,1,1,0
3.2,167,3,62,1507,600.0,5047,0,1,1,0
4.0,597,3,62,1156,400.0,5047,0,1,1,0
3.8,56,3,62,300,500.0,5047,0,1,1,0
3.6,137,3,62,84,300.0,5047,0,1,1,0
3.9,114,3,62,1190,500.0,5047,0,1,1,0
3.9,75,3,62,1451,200.0,5047,0,1,1,0
3.2,148,3,62,1547,250.0,5047,0,1,1,0
2.4,204,3,62,1465,750.0,5047,0,1,1,0
2.9,153,3,62,197,600.0,5047,0,1,1,0
3.9,63,3,62,1487,200.0,5047,0,1,1,0
2.7,48,3,65,549,650.0,5047,0,1,1,0
3.8,170,3,62,1256,250.0,5047,0,1,1,0
3.8,92,3,41,674,1100.0,5047,0,1,1,0
2.8,102,3,62,1196,350.0,5047,0,1,1,0
3.5,56,3,62,1587,400.0,5047,1,0,1,0
2.9,85,3,62,1615,250.0,5047,1,0,1,0
2.9,58,3,62,203,250.0,5047,1,0,1,0
3.7,51,3,62,1156,300.0,5047,0,1,1,0
4.0,212,3,62,1156,400.0,5047,0,1,1,0
3.8,182,3,41,1181,600.0,5047,0,1,1,0
2.4,158,3,62,1196,300.0,5047,0,1,1,0
3.6,323,3,41,1476,800.0,5047,0,1,1,0
3.1,175,3,62,42,250.0,5047,0,1,1,0
4.5,2781,28,21,1170,1200.0,5047,1,0,1,0
4.7,3844,28,20,1325,1600.0,5047,1,0,0,1
4.3,353,28,20,1416,1200.0,5047,1,0,1,0
4.4,4312,28,52,625,1600.0,5047,0,1,0,1
4.3,1196,28,5,803,1500.0,5047,1,0,0,1
4.6,311,28,20,1436,1300.0,5047,1,0,0,1
4.2,1212,28,20,1490,1200.0,5047,1,0,0,1
4.1,1235,28,20,1423,800.0,5047,1,0,0,1
3.9,1763,28,4,899,1300.0,5047,1,0,0,1
4.1,1538,28,20,165,1000.0,5047,0,1,0,1
4.1,954,28,20,1614,400.0,5047,0,1,1,0
4.1,585,28,21,688,1200.0,5047,0,1,0,1
4.2,374,28,20,266,750.0,5047,0,1,1,0
4.2,1028,28,21,614,1100.0,5047,0,1,0,1
4.1,448,28,20,695,700.0,5047,0,1,0,1
4.1,1187,28,26,979,1200.0,5047,1,0,0,1
4.0,180,28,20,1214,550.0,5047,0,1,1,0
4.0,1010,28,58,882,1300.0,5047,0,1,0,1
4.2,230,28,20,1296,1000.0,5047,0,1,1,0
4.1,842,28,21,1546,1100.0,5047,0,1,0,1
4.1,1320,28,20,1222,1200.0,5047,0,1,0,1
4.0,790,28,20,696,1300.0,5047,0,1,0,1
3.8,915,28,20,1156,600.0,5047,1,0,1,0
3.8,756,28,20,1156,1000.0,5047,0,1,0,1
3.9,34,28,20,1091,750.0,5047,0,1,1,0
4.0,347,28,20,1295,1000.0,5047,0,1,0,1
4.1,293,28,20,938,500.0,5047,0,1,0,1
3.9,347,28,20,609,600.0,5047,0,1,1,0
4.1,587,28,20,558,700.0,5047,0,1,1,0
4.0,1306,28,20,625,750.0,5047,0,1,1,0
4.1,466,28,20,1064,700.0,5047,1,0,0,1
4.0,129,28,62,1589,300.0,5047,1,0,1,0
3.7,217,28,20,1423,500.0,5047,0,1,1,0
3.8,115,28,62,1209,350.0,5047,1,0,1,0
3.8,59,28,20,1423,400.0,5047,1,0,1,0
3.7,535,28,20,1304,950.0,5047,1,0,1,0
3.8,228,28,62,1250,400.0,5047,1,0,1,0
3.9,178,28,20,1589,450.0,5047,0,1,1,0
3.9,727,28,13,416,800.0,5047,0,1,0,1
3.7,243,28,20,286,450.0,5047,0,1,1,0
4.1,521,28,13,404,550.0,5047,1,0,1,0
2.9,51,28,20,1451,600.0,5047,1,0,1,0
4.4,4381,28,22,1468,600.0,5047,0,1,0,1
4.0,193,28,20,1555,500.0,5047,1,0,1,0
3.8,177,28,62,1366,400.0,5047,1,0,1,0
3.9,165,28,20,1592,1000.0,5047,1,0,0,1
3.4,97,28,21,1559,1100.0,5047,1,0,1,0
3.7,132,28,13,504,400.0,5047,0,1,1,0
3.8,82,28,47,1472,1000.0,5047,1,0,1,0
3.9,407,28,20,1196,500.0,5047,0,1,1,0
3.8,46,28,13,318,450.0,5047,0,1,1,0
3.3,177,28,20,1222,950.0,5047,1,0,1,0
3.8,146,28,20,521,600.0,5047,0,1,1,0
3.1,320,28,20,1384,600.0,5047,0,1,1,0
3.4,48,28,13,436,550.0,5047,1,0,1,0
2.3,175,28,20,1156,450.0,5047,1,0,1,0
3.1,64,28,20,1554,750.0,5047,0,1,1,0
3.5,65,28,20,1420,750.0,5047,1,0,1,0
3.0,55,28,20,65,800.0,5047,1,0,1,0
3.7,48,28,20,1335,800.0,5047,1,0,1,0
3.0,57,28,20,604,650.0,5047,0,1,1,0
3.7,127,28,13,467,700.0,5047,0,1,1,0
2.5,321,28,62,1241,400.0,5047,0,1,1,0
3.9,92,28,62,1602,300.0,5047,0,1,1,0
3.9,115,28,62,1547,200.0,5047,1,0,1,0
3.9,386,28,62,1476,600.0,5047,0,1,1,0
3.3,212,28,62,236,350.0,5047,0,1,1,0
2.9,231,28,30,793,800.0,5047,1,0,1,0
3.9,62,28,62,324,300.0,5047,0,1,1,0
4.1,612,0,21,141,1500.0,5047,0,1,0,1
4.0,827,0,20,1490,500.0,5047,0,1,1,0
3.9,362,0,20,1156,600.0,5047,0,1,1,0
3.7,135,0,20,1196,500.0,5047,0,1,1,0
4.0,244,0,62,202,400.0,5047,0,1,1,0
3.0,102,0,20,1589,600.0,5047,0,1,1,0
3.7,115,0,20,565,550.0,5047,0,1,1,0
4.2,465,0,62,1179,300.0,5047,0,1,1,0
3.9,173,0,62,1461,250.0,5047,0,1,1,0
4.1,83,0,62,856,400.0,5047,0,1,1,0
4.0,107,0,62,1156,300.0,5047,0,1,1,0
3.7,28,0,20,1196,500.0,5047,1,0,1,0
3.7,194,0,62,1156,400.0,5047,0,1,1,0
2.7,76,0,62,1196,500.0,5047,1,0,1,0
2.6,75,0,62,1438,400.0,5047,1,0,1,0
2.9,126,0,62,565,300.0,5047,0,1,1,0
3.9,435,0,20,197,650.0,5047,0,1,1,0
2.9,255,0,62,1156,250.0,5047,0,1,1,0
4.4,2488,3,57,1343,900.0,5047,0,1,0,1
4.4,2237,3,21,744,1200.0,5047,0,1,0,1
3.9,1337,3,46,7,1700.0,5047,0,1,0,1
3.9,681,3,20,1274,800.0,5047,0,1,0,1
4.5,2781,28,21,1170,1200.0,5047,1,0,1,0
4.4,4312,28,52,625,1600.0,5047,0,1,0,1
3.9,1763,28,4,899,1300.0,5047,1,0,0,1
4.1,585,28,21,688,1200.0,5047,0,1,0,1
4.1,1187,28,26,979,1200.0,5047,1,0,0,1
4.0,1010,28,58,882,1300.0,5047,0,1,0,1
4.1,842,28,21,1546,1100.0,5047,0,1,0,1
3.4,97,28,21,1559,1100.0,5047,1,0,1,0
4.1,612,0,21,141,1500.0,5047,0,1,0,1
4.2,2022,30,20,1416,1000.0,5047,0,1,0,1
3.8,166,4,20,1406,600.0,5047,1,0,1,0
3.8,286,4,20,1156,600.0,5047,0,1,1,0
4.1,2303,30,20,1196,950.0,5047,1,0,0,1
4.1,2339,30,20,1206,1500.0,5047,0,1,0,1
4.4,4884,30,20,1402,750.0,2096,0,1,1,0
4.1,775,1,20,1386,800.0,5047,0,1,0,1
3.8,918,1,16,484,800.0,1684,0,1,1,0
3.8,74,85,20,672,1000.0,4132,0,1,1,0
4.1,139,30,20,1277,550.0,5047,0,1,1,0
3.8,176,30,20,1158,1350.0,5047,1,0,0,1
3.8,584,30,20,1381,1200.0,5047,0,1,0,1
4.3,633,30,16,413,800.0,5047,1,0,0,1
4.1,102,30,13,379,800.0,5047,1,0,0,1
4.6,1755,4,22,1468,600.0,5047,0,1,0,1
3.9,240,4,13,332,700.0,5047,0,1,1,0
3.8,148,4,22,1194,550.0,5047,1,0,1,0
4.0,219,4,13,455,600.0,5047,0,1,1,0
4.1,216,4,13,391,500.0,5047,0,1,1,0
3.7,514,4,13,458,600.0,5047,0,1,1,0
3.4,58,4,13,436,400.0,5047,0,1,1,0
4.3,1252,30,22,922,800.0,5047,0,1,0,1
4.2,704,30,13,332,500.0,5047,1,0,1,0
4.1,796,30,13,437,400.0,5047,0,1,1,0
4.2,731,30,13,393,800.0,5047,1,0,0,1
4.2,223,30,13,501,800.0,5047,1,0,1,0
4.1,707,30,13,445,850.0,5047,1,0,1,0
4.2,261,30,13,389,700.0,5047,0,1,1,0
4.2,150,1,13,462,600.0,1391,0,1,0,1
4.2,1901,30,13,423,800.0,5047,0,1,0,1
4.0,324,1,13,462,700.0,5047,0,1,1,0
4.6,228,30,13,359,400.0,5047,0,1,1,0
4.2,504,1,13,485,550.0,5047,0,1,1,0
4.1,130,30,13,473,650.0,5047,0,1,1,0
4.1,108,30,13,427,700.0,5047,1,0,1,0
3.8,918,1,16,484,800.0,5047,0,1,1,0
3.8,90,1,13,332,650.0,5047,0,1,1,0
3.8,144,1,13,533,700.0,5047,0,1,1,0
3.8,46,30,13,332,400.0,5047,1,0,1,0
4.0,62,30,13,332,150.0,5047,1,0,1,0
3.9,291,30,13,368,650.0,5047,0,1,0,1
3.2,59,30,16,436,550.0,5047,1,0,1,0
2.9,62,30,65,548,650.0,5047,0,1,1,0
2.6,157,30,13,346,450.0,5047,0,1,1,0
3.7,168,30,13,437,400.0,5047,1,0,1,0
4.6,143,42,29,930,500.0,5047,0,1,1,0
3.9,627,1,29,923,450.0,1924,0,1,1,0
4.1,414,30,62,330,500.0,5047,0,1,1,0
4.2,95,30,11,214,400.0,5047,0,1,1,0
4.4,4884,30,20,1402,750.0,5047,0,1,1,0
4.0,771,1,20,1589,450.0,5047,0,1,1,0
4.2,64,4,62,1510,500.0,5047,0,1,1,0
4.1,233,4,62,1628,200.0,5047,0,1,1,0
3.8,505,1,62,322,450.0,669,0,1,1,0
4.1,201,1,62,1597,300.0,4837,0,1,1,0
4.0,774,42,20,238,800.0,5047,0,1,1,0
3.7,125,28,62,1177,250.0,5047,0,1,1,0
3.8,540,4,20,1353,650.0,5047,0,1,1,0
3.7,176,4,62,1507,600.0,5047,0,1,1,0
4.1,296,30,62,1569,200.0,5047,0,1,1,0
3.6,91,28,72,298,500.0,5047,0,1,1,0
3.8,133,4,62,1636,200.0,4542,0,1,1,0
4.2,354,1,20,151,800.0,631,0,1,0,1
3.6,518,28,20,1589,400.0,5047,0,1,1,0
4.3,792,30,62,84,300.0,5047,0,1,1,0
4.2,504,1,13,485,550.0,921,0,1,1,0
4.1,1720,4,62,1355,400.0,5047,0,1,1,0
3.7,107,4,9,221,150.0,4868,0,1,1,0
3.9,55,0,62,235,300.0,5047,0,1,1,0
3.2,395,30,62,1196,300.0,5047,0,1,1,0
4.0,78,30,62,1079,100.0,5047,0,1,1,0
4.0,332,28,62,1589,300.0,5047,0,1,1,0
4.0,1975,28,20,294,800.0,5047,0,1,1,0
4.0,618,30,20,288,750.0,5047,0,1,1,0
3.3,261,73,20,1196,500.0,5047,0,1,1,0
4.0,253,30,30,773,300.0,5047,0,1,1,0
3.9,750,4,20,1277,500.0,5047,0,1,1,0
4.6,2556,1,22,1468,600.0,5047,0,1,0,1
3.9,210,30,11,778,400.0,5047,0,1,1,0
3.8,71,4,30,959,400.0,5047,0,1,1,0
3.9,230,1,29,235,650.0,1999,0,1,1,0
4.2,444,4,62,1547,100.0,5047,0,1,1,0
4.3,630,30,62,1454,200.0,5047,0,1,1,0
4.1,175,30,20,1591,500.0,5047,0,1,0,1
3.9,441,1,62,1592,400.0,5047,0,1,1,0
4.1,2723,0,20,296,800.0,5047,0,1,0,1
3.8,693,1,20,1474,750.0,5047,0,1,1,0
4.4,4401,30,20,286,600.0,5047,0,1,1,0
3.9,172,1,29,1465,750.0,2181,0,1,1,0
